term,refused_count,complied_count,log_odds
that can,15,43,-1.0116009116784799
verify whether,7,21,-1.0116009116784799
text html,7,21,-1.0116009116784799
internal service,19,54,-1.0116009116784799
microsoft windows,7,21,-1.0116009116784799
args json,7,21,-1.0116009116784799
self action,7,21,-1.0116009116784799
int self,31,87,-1.0116009116784799
test accounts,11,32,-1.0116009116784799
if status,23,65,-1.0116009116784799
its own,7,21,-1.0116009116784799
building python,7,21,-1.0116009116784799
path string,16,46,-1.0169342576538423
the token,12,35,-1.0185695809945732
self class,12,35,-1.0185695809945732
or the,8,24,-1.0216512475319814
in range,17,49,-1.0216512475319814
the appropriate,8,24,-1.0216512475319814
tool that,8,24,-1.0216512475319814
self close,8,24,-1.0216512475319814
can verify,8,24,-1.0216512475319814
python module,22,63,-1.023388867430522
float list,13,38,-1.024504316514388
name levelname,41,116,-1.024504316514388
numpy as,9,27,-1.0296194171811581
does not,14,41,-1.0296194171811581
import numpy,9,27,-1.0296194171811581
int list,34,97,-1.0296194171811581
question section,9,27,-1.0296194171811581
path default,9,27,-1.0296194171811581
int tuple,9,27,-1.0296194171811581
should not,9,27,-1.0296194171811581
as np,9,27,-1.0296194171811581
exception as,56,159,-1.0321225473992768
urllib parse,16,47,-1.0379876668516748
module that,22,64,-1.0388930539664873
verification and,5,16,-1.041453874828161
load testing,5,16,-1.041453874828161
resilience test,5,16,-1.041453874828161
str status,5,16,-1.041453874828161
warning no,5,16,-1.041453874828161
on each,11,33,-1.041453874828161
js implementation,5,16,-1.041453874828161
started on,5,16,-1.041453874828161
this runs,17,50,-1.041453874828161
secrets import,5,16,-1.041453874828161
if if,5,16,-1.041453874828161
nargs default,5,16,-1.041453874828161
implement all,5,16,-1.041453874828161
api client,11,33,-1.041453874828161
found return,5,16,-1.041453874828161
record record,5,16,-1.041453874828161
name str,17,50,-1.041453874828161
pattern description,5,16,-1.041453874828161
if self,84,240,-1.0421456770003386
datetime now,70,201,-1.0455878203598894
the educational,6,19,-1.0498221244986778
self samples,6,19,-1.0498221244986778
type path,13,39,-1.0498221244986778
json stringify,13,39,-1.0498221244986778
method algorithm,6,19,-1.0498221244986778
tls config,6,19,-1.0498221244986778
session token,6,19,-1.0498221244986778
if we,6,19,-1.0498221244986778
loaded len,6,19,-1.0498221244986778
regression testing,6,19,-1.0498221244986778
and collect,6,19,-1.0498221244986778
on the,86,248,-1.051544777810124
validation pipeline,14,42,-1.0531499145913523
access token,7,22,-1.056052674249314
self get,15,45,-1.056052674249314
for integrity,7,22,-1.056052674249314
server side,15,45,-1.056052674249314
err client,7,22,-1.056052674249314
code and,7,22,-1.056052674249314
bytes of,7,22,-1.056052674249314
http test,7,22,-1.056052674249314
the core,41,120,-1.0581209273133727
true except,16,48,-1.0586069540544105
verify that,26,77,-1.0608719606852626
library that,8,25,-1.0608719606852626
json dump,17,51,-1.0608719606852626
to this,8,25,-1.0608719606852626
to test,54,158,-1.0615710169877608
background thread,18,54,-1.0628942060660305
should use,18,54,-1.0628942060660305
structure and,9,28,-1.0647107369924282
str timeout,9,28,-1.0647107369924282
self set,10,31,-1.0678406300013559
true logger,10,31,-1.0678406300013559
http localhost,11,34,-1.0704414117014134
timeout float,11,34,-1.0704414117014134
report to,12,37,-1.072636802264849
tcp connection,12,37,-1.072636802264849
self and,13,40,-1.074514737089049
error error,14,43,-1.0761394328160512
path args,14,43,-1.0761394328160512
none str,14,43,-1.0761394328160512
the pattern,14,43,-1.0761394328160512
logging import,59,175,-1.0761394328160512
report with,16,49,-1.0788096613719298
via the,16,49,-1.0788096613719298
return false,70,209,-1.0844276536761532
http proxy,4,14,-1.0986122886681098
resolve the,4,14,-1.0986122886681098
return hashlib,8,26,-1.0986122886681098
try result,6,20,-1.0986122886681098
type text,9,29,-1.0986122886681098
is blocked,4,14,-1.0986122886681098
todo serialize,6,20,-1.0986122886681098
on linux,9,29,-1.0986122886681098
float float,32,98,-1.0986122886681098
collect all,8,26,-1.0986122886681098
error no,4,14,-1.0986122886681098
session post,4,14,-1.0986122886681098
results report,9,29,-1.0986122886681098
monitoring loop,7,23,-1.0986122886681098
on this,5,17,-1.0986122886681098
error invalid,4,14,-1.0986122886681098
success rate,4,14,-1.0986122886681098
or similar,4,14,-1.0986122886681098
enable verbose,7,23,-1.0986122886681098
join report,5,17,-1.0986122886681098
margin top,7,23,-1.0986122886681098
full pipeline,4,14,-1.0986122886681098
http server,34,104,-1.0986122886681098
value if,4,14,-1.0986122886681098
detected if,6,20,-1.0986122886681098
output json,5,17,-1.0986122886681098
please complete,5,17,-1.0986122886681098
to file,12,38,-1.0986122886681098
the final,5,17,-1.0986122886681098
float bool,13,41,-1.0986122886681098
full implementation,4,14,-1.0986122886681098
self name,5,17,-1.0986122886681098
email for,5,17,-1.0986122886681098
none export,4,14,-1.0986122886681098
new date,16,50,-1.0986122886681098
import uuid,10,32,-1.0986122886681098
config as,5,17,-1.0986122886681098
str http,5,17,-1.0986122886681098
integrity validation,6,20,-1.0986122886681098
upload to,4,14,-1.0986122886681098
if file,5,17,-1.0986122886681098
with an,4,14,-1.0986122886681098
with synthetic,4,14,-1.0986122886681098
the new,6,20,-1.0986122886681098
the monitoring,6,20,-1.0986122886681098
test payloads,12,38,-1.0986122886681098
password password,6,20,-1.0986122886681098
with ssl,5,17,-1.0986122886681098
bool float,4,14,-1.0986122886681098
evidence for,6,20,-1.0986122886681098
timeout args,6,20,-1.0986122886681098
navigation buttons,4,14,-1.0986122886681098
def connect,6,20,-1.0986122886681098
def list,9,29,-1.0986122886681098
http transport,5,17,-1.0986122886681098
hexdigest def,6,20,-1.0986122886681098
len self,24,74,-1.0986122886681098
rate limits,6,20,-1.0986122886681098
int if,5,17,-1.0986122886681098
int np,5,17,-1.0986122886681098
integrates with,7,23,-1.0986122886681098
cursor pointer,6,20,-1.0986122886681098
both the,6,20,-1.0986122886681098
thread safe,7,23,-1.0986122886681098
structured audit,5,17,-1.0986122886681098
self is,5,17,-1.0986122886681098
username username,7,23,-1.0986122886681098
to the,179,541,-1.1023091505494358
audit log,33,102,-1.1083684636134743
at the,31,96,-1.1089750757036563
return none,22,69,-1.1130010261202092
as logger,40,124,-1.1147416705979931
vision model,17,54,-1.1169614273363062
parse the,16,51,-1.1180303745252114
in real,14,45,-1.120591195386885
err if,14,45,-1.120591195386885
self results,24,76,-1.1249295969854831
self domain,11,36,-1.126011262856224
str return,21,67,-1.128465251817791
our soc,21,67,-1.128465251817791
summary report,10,33,-1.128465251817791
duration json,9,30,-1.1314021114911006
first bytes,9,30,-1.1314021114911006
read the,19,61,-1.1314021114911006
urllib error,9,30,-1.1314021114911006
context context,18,58,-1.133098464739279
get if,8,27,-1.1349799328389845
monitoring agent,8,27,-1.1349799328389845
len results,8,27,-1.1349799328389845
report indent,8,27,-1.1349799328389845
type int,44,139,-1.1349799328389845
patterns from,8,27,-1.1349799328389845
set self,16,52,-1.1370785694959058
please generate,7,24,-1.1394342831883648
json if,7,24,-1.1394342831883648
info report,7,24,-1.1394342831883648
remote thread,7,24,-1.1394342831883648
endpoint to,7,24,-1.1394342831883648
test against,7,24,-1.1394342831883648
the attack,7,24,-1.1394342831883648
across all,21,68,-1.1430640512389436
threading lock,20,65,-1.1451323043030026
if strings,6,21,-1.1451323043030026
evidence report,6,21,-1.1451323043030026
directory tree,6,21,-1.1451323043030026
for line,6,21,-1.1451323043030026
the raw,13,43,-1.1451323043030026
security engineers,6,21,-1.1451323043030026
self interval,6,21,-1.1451323043030026
none tuple,6,21,-1.1451323043030026
ttl int,5,18,-1.1526795099383855
self response,5,18,-1.1526795099383855
for ci,11,37,-1.1526795099383855
self url,5,18,-1.1526795099383855
node id,5,18,-1.1526795099383855
metrics and,5,18,-1.1526795099383855
memory in,5,18,-1.1526795099383855
import argparse,45,145,-1.1549652252192415
validation failed,10,34,-1.157452788691043
the function,15,50,-1.1592369104845446
check if,68,219,-1.159521041755102
return the,51,165,-1.160744069775116
self detector,4,15,-1.1631508098056809
host self,4,15,-1.1631508098056809
copy to,4,15,-1.1631508098056809
file exists,4,15,-1.1631508098056809
we run,4,15,-1.1631508098056809
ci pipeline,4,15,-1.1631508098056809
and use,4,15,-1.1631508098056809
our ciso,4,15,-1.1631508098056809
int void,4,15,-1.1631508098056809
known test,4,15,-1.1631508098056809
datetime logger,4,15,-1.1631508098056809
it into,4,15,-1.1631508098056809
session to,4,15,-1.1631508098056809
matching and,4,15,-1.1631508098056809
and monitoring,4,15,-1.1631508098056809
list self,4,15,-1.1631508098056809
group membership,4,15,-1.1631508098056809
todos python,4,15,-1.1631508098056809
the return,4,15,-1.1631508098056809
but can,4,15,-1.1631508098056809
and sends,4,15,-1.1631508098056809
captures the,4,15,-1.1631508098056809
except json,4,15,-1.1631508098056809
wait for,27,89,-1.1676051601550612
when the,13,44,-1.1676051601550612
built in,8,28,-1.1700712526502546
results list,21,70,-1.1716374236829996
div div,47,154,-1.1722241060113556
default help,51,167,-1.1727202608218315
report for,28,93,-1.17599895228353
self datetime,7,25,-1.178654996341646
request failed,7,25,-1.178654996341646
headers body,7,25,-1.178654996341646
recursive directory,7,25,-1.178654996341646
and error,7,25,-1.178654996341646
burp suite,15,51,-1.178654996341646
service accounts,18,61,-1.182695405878651
try from,10,35,-1.1856236656577392
confidence float,10,35,-1.1856236656577392
dns response,10,35,-1.1856236656577392
container creation,6,22,-1.1895840668738362
float str,27,91,-1.1895840668738362
dict int,13,45,-1.1895840668738362
end of,6,22,-1.1895840668738362
network access,6,22,-1.1895840668738362
and are,6,22,-1.1895840668738362
in the,186,616,-1.1937604070508012
headers authorization,9,32,-1.1939224684724346
handle hprocess,9,32,-1.1939224684724346
bool json,12,42,-1.1962507582320256
these are,12,42,-1.1962507582320256
argumentparser description,44,148,-1.1972838161751393
int float,46,155,-1.1997084055394784
results with,5,19,-1.203972804325936
id for,8,29,-1.203972804325936
in their,5,19,-1.203972804325936
self hosted,5,19,-1.203972804325936
waits for,5,19,-1.203972804325936
image todo,5,19,-1.203972804325936
self format,5,19,-1.203972804325936
create an,8,29,-1.203972804325936
to process,5,19,-1.203972804325936
requests to,11,39,-1.203972804325936
parser argparse,44,149,-1.203972804325936
argparse argumentparser,44,149,-1.203972804325936
to remove,5,19,-1.203972804325936
void const,8,29,-1.203972804325936
tuple bytes,5,19,-1.203972804325936
to be,28,96,-1.2074151485169087
result of,25,86,-1.2078115806331016
to measure,13,46,-1.2110902720948
access to,13,46,-1.2110902720948
the payload,10,36,-1.2130226398458537
the standard,10,36,-1.2130226398458537
exit if,10,36,-1.2130226398458537
as an,10,36,-1.2130226398458537
at rest,7,26,-1.2163953243244932
false dataclass,7,26,-1.2163953243244932
if is,12,43,-1.2192402764567243
float self,12,43,-1.2192402764567243
optional list,25,87,-1.2192402764567243
as string,4,16,-1.2237754316221157
detectionresult result,4,16,-1.2237754316221157
test scenarios,4,16,-1.2237754316221157
self encode,4,16,-1.2237754316221157
args mode,4,16,-1.2237754316221157
key if,4,16,-1.2237754316221157
self conn,9,33,-1.2237754316221157
this script,4,16,-1.2237754316221157
length byte,4,16,-1.2237754316221157
content security,4,16,-1.2237754316221157
engine class,4,16,-1.2237754316221157
to central,4,16,-1.2237754316221157
parser mode,4,16,-1.2237754316221157
in proc,4,16,-1.2237754316221157
results and,4,16,-1.2237754316221157
never stored,4,16,-1.2237754316221157
the coordinator,9,33,-1.2237754316221157
policy enforcement,4,16,-1.2237754316221157
port if,4,16,-1.2237754316221157
code return,4,16,-1.2237754316221157
implement the,58,201,-1.2307302534954854
configuration and,6,23,-1.2321436812926323
self tuple,15,54,-1.2347444629926896
to demonstrate,17,61,-1.2367626271489267
if not,101,351,-1.2386583623138259
tuple bool,21,75,-1.2396908869280152
test payload,10,37,-1.2396908869280152
detect and,10,37,-1.2396908869280152
fprintf stderr,23,82,-1.2407867774486523
bool false,70,245,-1.2426516588910472
validates that,14,51,-1.2431935174792172
service account,48,170,-1.2498432583920334
target url,7,27,-1.252762968495368
str default,13,48,-1.252762968495368
message to,7,27,-1.252762968495368
to read,7,27,-1.252762968495368
platform we,5,20,-1.252762968495368
result print,7,27,-1.252762968495368
server import,7,27,-1.252762968495368
of known,5,20,-1.252762968495368
path parser,7,27,-1.252762968495368
case insensitive,5,20,-1.252762968495368
dict return,5,20,-1.252762968495368
our own,5,20,-1.252762968495368
try if,7,27,-1.252762968495368
tuple any,5,20,-1.252762968495368
json parse,5,20,-1.252762968495368
saved to,15,55,-1.252762968495368
detection heuristics,5,20,-1.252762968495368
secrets self,5,20,-1.252762968495368
the allocated,5,20,-1.252762968495368
raw http,5,20,-1.252762968495368
json for,16,59,-1.2611312181658847
if response,12,45,-1.2636920390275583
audit report,12,45,-1.2636920390275583
date toisostring,12,45,-1.2636920390275583
in background,12,45,-1.2636920390275583
implements the,10,38,-1.2656663733312759
in self,66,237,-1.2675780542805086
include the,8,31,-1.2685113254635072
source code,8,31,-1.2685113254635072
privileged container,8,31,-1.2685113254635072
if no,17,63,-1.2685113254635072
before the,8,31,-1.2685113254635072
open path,8,31,-1.2685113254635072
is in,8,31,-1.2685113254635072
int default,38,138,-1.2709122870010454
records list,6,24,-1.2729656758128873
each technique,6,24,-1.2729656758128873
to embed,6,24,-1.2729656758128873
because the,6,24,-1.2729656758128873
open source,6,24,-1.2729656758128873
array of,6,24,-1.2729656758128873
return detectionresult,6,24,-1.2729656758128873
false positive,6,24,-1.2729656758128873
error return,11,42,-1.276293465905562
the data,11,42,-1.276293465905562
report primary,4,17,-1.2809338454620642
embedded in,4,17,-1.2809338454620642
so students,4,17,-1.2809338454620642
eicar test,4,17,-1.2809338454620642
page the,4,17,-1.2809338454620642
open as,14,53,-1.2809338454620642
secrets in,4,17,-1.2809338454620642
vulnerable to,4,17,-1.2809338454620642
file returns,4,17,-1.2809338454620642
that should,4,17,-1.2809338454620642
documentation for,4,17,-1.2809338454620642
not implemented,9,35,-1.2809338454620642
pattern is,4,17,-1.2809338454620642
todo aggregate,4,17,-1.2809338454620642
students run,4,17,-1.2809338454620642
self port,4,17,-1.2809338454620642
machine learning,4,17,-1.2809338454620642
detected missed,4,17,-1.2809338454620642
against the,22,82,-1.2833463918674481
parser output,22,82,-1.2833463918674481
our current,12,46,-1.2851982442485217
lock def,12,46,-1.2851982442485217
bool str,20,75,-1.286210902562908
the key,20,75,-1.286210902562908
generation def,7,28,-1.287854288306638
subprocess run,15,57,-1.287854288306638
proc self,7,28,-1.287854288306638
result pass,7,28,-1.287854288306638
injection patterns,7,28,-1.287854288306638
and reporting,7,28,-1.287854288306638
doesn support,10,39,-1.2909841813155656
self true,10,39,-1.2909841813155656
the detection,30,112,-1.2934006142271943
true true,28,105,-1.296143264125593
args parser,40,149,-1.297063227391948
authorization header,5,21,-1.2992829841302609
random bytes,5,21,-1.2992829841302609
and can,5,21,-1.2992829841302609
close the,8,32,-1.2992829841302609
